"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Specimen Collector","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","64","False","False","0.35"
"1","1","Specimen Freighter","eoe","Near Mint","English","","","2025-08-25 14:25:56.900000","76","False","False","0.35"
"1","1","Spectral Flight","isd","Near Mint","English","","","2025-08-06 14:22:43.397000","79","False","False","0.35"
"1","1","Spectral Procession","mm2","Near Mint","English","","","2025-08-06 14:22:43.397000","33","False","False","0.39"
"1","1","Spectral Reserves","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","43","False","False","0.35"
"1","1","Spectral Sailor","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","164","False","False","0.35"
"2","2","Spectral Searchlight","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","411","False","False","0.35"
"1","1","Spectrum Sentinel","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","244","False","False","0.35"
"1","1","Speedway Fanatic","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","132","False","False","0.35"
"2","2","Spell Contortion","wwk","Near Mint","English","","","2025-08-06 14:22:43.397000","38","False","False","0.35"
"1","1","Spell Pierce","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","64","False","False","0.39"
"1","1","Spell Pierce","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","81","False","False","0.35"
"1","1","Spell Queller","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","189","False","False","0.99"
"3","3","Spell Rupture","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","52","False","False","0.35"
"1","1","Spell Shrivel","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","66","False","False","0.35"
"1","1","Spell Snip","ala","Near Mint","English","","","2025-08-06 14:22:43.397000","57","False","False","0.35"
"1","1","Spellbinding Soprano","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","53","False","False","0.49"
"1","1","Spellgorger Weird","clu","Near Mint","English","","","2025-08-06 14:22:43.397000","148","False","False","0.35"
"1","1","Spellkeeper Weird","war","Near Mint","English","","","2025-08-06 14:22:43.397000","69","False","False","0.35"
"1","1","Spellpyre Phoenix","c20","Near Mint","English","","","2025-08-06 14:22:43.397000","56","False","False","0.49"
"1","1","Spellstutter Sprite","mma","Near Mint","English","","","2025-08-06 14:22:43.397000","65","False","False","5.49"
"1","1","Spellweaver Duo","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","42","False","False","0.35"
"2","2","Spellweaver Eternal","hou","Near Mint","English","","","2025-08-06 14:22:43.397000","46","False","False","0.35"
"1","1","Spellweaver Volute","fut","Near Mint","English","","","2025-08-06 14:22:43.397000","59","False","False","0.79"
"1","1","Sphinx of Foresight","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","55","False","False","0.49"
"1","1","Sphinx of Jwar Isle","c18","Near Mint","English","","","2025-08-06 14:22:43.397000","103","False","False","0.49"
"1","1","Sphinx of New Prahv","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","227","False","False","0.35"
"1","1","Sphinx of the Chimes","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","52","False","False","0.49"
"1","1","Sphinx of the Steel Wind","ema","Near Mint","English","","","2025-08-06 14:22:43.397000","207","False","False","0.99"
"1","1","Sphinx of Uthuun","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","406","False","False","0.49"
"1","1","Sphinx's Disciple","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","51","False","False","0.35"
"1","1","Sphinx's Insight","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","209","False","False","0.35"
"1","1","Sphinx's Revelation","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","228","False","False","0.99"
"1","1","Spider Manifestation","spm","Near Mint","English","","","2026-02-10 14:28:03.170000","148","False","False",""
"2","2","Spider Spawning","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","158","False","False","0.35"
"1","1","Spider-Gwen, Free Spirit","spm","Near Mint","English","","","2026-02-10 14:28:03.170000","90","False","False",""
"1","1","Spider-Man Noir","spm","Near Mint","English","","","2026-02-10 14:28:03.170000","67","False","False",""
"1","1","Spidersilk Armor","ddg","Near Mint","English","","","2025-08-06 14:22:43.397000","32","False","False","3.99"
"2","2","Spidersilk Net","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","244","False","False","0.35"
"1","1","Spike Feeder","cmd","Near Mint","English","","","2025-11-02 18:43:12.370000","172","False","False","1.29"
"1","1","Spiked Pit Trap","afr","Near Mint","English","","","2025-08-06 14:22:43.397000","251","False","False","0.35"
"1","1","Spikeshot Goblin","a25","Near Mint","English","","","2025-08-06 14:22:43.397000","152","False","False","0.35"
"1","1","Spiketail Drake","pcy","Near Mint","English","","","2025-08-06 14:22:43.397000","48","False","False","0.35"
"1","1","Spiketail Hatchling","10e","Near Mint","English","","","2025-08-06 14:22:43.397000","111","False","False","0.35"
"2","2","Spike-Tailed Ceratops","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","209","False","False","0.35"
"1","1","Spikewheel Acrobat","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","118","False","False","0.35"
"1","1","Spine of Ish Sah","blc","Near Mint","English","","","2025-08-06 14:22:43.397000","285","False","False","0.49"
"2","2","Spined Megalodon","m21","Near Mint","English","","","2025-08-06 14:22:43.397000","72","False","False","0.35"
"2","2","Spineless Thug","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","71","False","False","0.35"
"1","1","Spineless Thug","10e","Near Mint","English","","","2025-08-06 14:22:43.397000","180","False","False","0.35"
"1","1","Spinning Wheel","eld","Near Mint","English","","","2025-08-06 14:22:43.397000","234","False","False","0.35"
"1","1","Spinning Wheel Kick","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","207","False","False","0.35"
"1","1","Spiral into Solitude","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","36","False","False",""
"1","1","Spire Mangler","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","86","False","False","0.35"
"1","1","Spire Mechcycle","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","147","False","False","0.35"
"1","1","Spire Patrol","aer","Near Mint","English","","","2025-08-06 14:22:43.397000","136","False","False","0.35"
"2","2","Spire Tracer","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","135","False","False","0.35"
"1","1","Spire Winder","rix","Near Mint","English","","","2025-08-06 14:22:43.397000","57","False","False","0.35"
"1","1","Spireside Infiltrator","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","133","False","False","0.35"
"1","1","Spirespine","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","142","False","False","0.35"
"1","1","Spirit Cairn","c20","Near Mint","English","","","2025-08-06 14:22:43.397000","100","False","False","0.35"
"1","1","Spirit Link","6ed","Near Mint","English","","","2025-08-06 14:22:43.397000","43","False","False","0.49"
"1","1","Spirit of Resistance","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","38","False","False","3.99"
"1","1","Spirit of the Hearth","c17","Near Mint","English","","","2025-08-06 14:22:43.397000","73","False","False","0.59"
"1","1","Spirit of the Spires","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","23","False","False","0.35"
"1","1","Spit Flame","afc","Near Mint","English","","","2025-08-06 14:22:43.397000","142","False","False","0.69"
"2","2","Spite // Malice","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","293","False","False","0.35"
"1","1","Spite of Mogis","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","113","False","False","0.35"
"1","1","Spiteful Blow","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","83","False","False","0.35"
"2","2","Spiteful Bully","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","72","False","False","0.35"
"1","1","Spiteful Motives","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","183","False","False","0.35"
"1","1","Spiteful Sliver","mh1","Near Mint","English","","","2025-08-06 14:22:43.397000","148","False","False","0.79"
"1","1","Spitemare","ddh","Near Mint","English","","","2025-08-06 14:22:43.397000","16","False","False","1.29"
"1","1","Spitfire Lagac","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","302","False","False","0.35"
"2","2","Spitting Image","c21","Near Mint","English","","","2025-08-06 14:22:43.397000","229","False","False","0.49"
"1","1","Spitting Spider","8ed","Near Mint","English","","","2025-08-06 14:22:43.397000","280","False","False","0.35"
"1","1","Splatter Thug","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","58","False","False","0.35"
"1","1","Splendid Reclamation","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","171","False","False","3.99"
"4","4","Splinterfright","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","159","False","False","0.99"
"1","1","Splitting Headache","shm","Near Mint","English","","","2025-08-06 14:22:43.397000","79","False","False","0.35"
"1","1","Splitting the Powerstone","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","63","False","False","0.35"
"1","1","Spoils of the Hunt","afr","Near Mint","English","","","2025-08-06 14:22:43.397000","205","False","False","0.35"
"1","1","Spoils of Victory","c13","Near Mint","English","","","2025-08-06 14:22:43.397000","172","False","False","1.79"
"2","2","Spontaneous Artist","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","134","False","False","0.35"
"4","4","Spontaneous Mutation","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","100","False","False","0.35"
"1","1","Spore Swarm","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","180","False","False","0.35"
"3","3","Sporemound","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","437","False","False","0.59"
"1","1","Sporesower Thallid","tsr","Near Mint","English","","","2025-08-06 14:22:43.397000","231","False","False","0.35"
"1","1","Spotted Griffin","por","Near Mint","English","","","2025-08-06 14:22:43.397000","28","False","False","0.35"
"1","1","Spread the Sickness","mm2","Near Mint","English","","","2025-08-06 14:22:43.397000","98","False","False","0.39"
"1","1","Spreading Flames","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","143","False","False","0.35"
"1","1","Spreading Rot","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","125","False","False","0.35"
"1","1","Spring // Mind","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","219","False","False","0.35"
"1","1","Springbloom Druid","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","646","False","False","0.79"
"3","3","Springjack Shepherd","eve","Near Mint","English","","","2025-08-06 14:22:43.397000","15","False","False","0.35"
"1","1","Spring-Leaf Avenger","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","208","False","False","0.49"
"1","1","Springleaf Drum","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","260","False","False",""
"3","3","Springsage Ritual","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","172","False","False","0.35"
"1","1","Sprouting Vines","c13","Near Mint","English","","","2025-08-06 14:22:43.397000","173","False","False","0.35"
"2","2","Spry and Mighty","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","195","False","False",""
"1","1","Spur Grappler","pcy","Near Mint","English","","","2025-08-06 14:22:43.397000","104","False","False","0.35"
"1","1","Spurnmage Advocate","cmd","Near Mint","English","","","2025-08-06 14:22:43.397000","33","False","False","0.35"
"1","1","Spurred Wolverine","ons","Near Mint","English","","","2025-08-06 14:22:43.397000","237","False","False","0.35"
"1","1","Spy Network","ons","Near Mint","English","","","2025-08-06 14:22:43.397000","115","False","False","0.35"
"1","1","Squadron Hawk","m11","Near Mint","English","","","2025-08-06 14:22:43.397000","33","False","False","0.35"
"2","2","Square Up","stx","Near Mint","English","","","2025-08-06 14:22:43.397000","238","False","False","0.35"
"1","1","Squash","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","152","False","False","0.35"
"1","1","Squee, Goblin Nabob","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","258","False","False","0.49"
"1","1","Squelching Leeches","ddr","Near Mint","English","","","2025-08-06 14:22:43.397000","62","False","False","0.35"
"1","1","Squelching Leeches","pjou","Near Mint","English","","","2025-08-06 14:22:43.397000","84","False","False","0.49"
"2","2","Squire's Devotion","rix","Near Mint","English","","","2025-08-06 14:22:43.397000","25","False","False","0.35"
"1","1","Squire's Lightblade","eoe","Near Mint","English","","","2025-08-25 14:25:56.900000","36","False","False","0.35"
"1","1","Squirrel Nest","ody","Near Mint","English","","","2025-08-06 14:22:43.397000","274","False","False","0.69"
"1","1","Squirrel Sanctuary","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","174","False","False","0.49"
"1","1","Sram, Senior Edificer","nec","Near Mint","English","","","2025-08-06 14:22:43.397000","88","False","False","0.99"
"1","1","Stab Wound","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","93","False","False","0.35"
"1","1","Staff of Nin","cm2","Near Mint","English","","","2025-08-06 14:22:43.397000","221","False","False","1.99"
"1","1","Staff of the Flame Magus","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","233","False","False","0.35"
"1","1","Staff of the Mind Magus","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","234","False","False","0.35"
"1","1","Staff of the Wild Magus","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","236","False","False","0.35"
"1","1","Stain the Mind","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","117","False","False","0.49"
"1","1","Stalactite Dagger","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","261","False","False",""
"1","1","Stalking Bloodsucker","ody","Near Mint","English","","","2025-08-06 14:22:43.397000","163","False","False","0.49"
"1","1","Stalking Drone","ogw","Near Mint","English","","","2025-08-06 14:22:43.397000","124","False","False","0.35"
"1","1","Stalking Leonin","mkc","Near Mint","English","","","2025-08-06 14:22:43.397000","86","False","False","0.49"
"1","1","Stalking Tiger","w17","Near Mint","English","","","2025-08-06 14:22:43.397000","28","False","False","0.35"
"1","1","Stall Out","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","66","False","False","0.35"
